Action,Bytes,Application,Bytes_Received,Bytes_Sent,Category,Destination_IP,Description,Destination_Port,Destination_User,Destination_Zone,Direction,Elapsed_Time,Event_ID,NAT_Destination_IP,NAT_Destination_Port,NAT_Source_IP,NAT_Source_Port,Packets,Protocol,Serial_Number,Session_ID,Source_IP,Source_Port,Source_User,Source_Zone,System
allow,2010,http-proxy,2010,2010,computer-and-internet-info,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,89153,172.21.23.220,1067,,VAdmin-Building,
allow,14349,http-proxy,14349,14349,web-advertisements,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,22,tcp,0003C102241,104950,172.24.16.201,1505,,CoreEth1-2_Zone,
allow,5261,rtmpt,5261,5261,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,14,tcp,0003C102241,114494,172.24.16.203,1545,,CoreEth1-2_Zone,
allow,3001,http-proxy,3001,3001,job-search,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,11,tcp,0003C102241,117925,172.24.16.201,1531,,CoreEth1-2_Zone,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,110446,172.24.16.203,2067,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.51,,80,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,44564,172.21.22.166,1879,,VAdmin-Building,
alert,,ssl,,,unknown,66.153.203.252,,443,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,2497,172.21.17.240,3421,horry\dsun,CoreEth1-2_Zone,
alert,,web-browsing,,,religion,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,98675,172.21.23.210,3693,,VAdmin-Building,
alert,,web-browsing,,,religion,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,85071,172.24.16.201,1987,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.51,,80,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,93748,172.21.22.166,1883,,VAdmin-Building,
alert,,web-browsing,,,private-ip-addresses,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94756,172.24.16.201,1988,,CoreEth1-2_Zone,
alert,,ssl,,,private-ip-addresses,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94756,172.24.16.201,1988,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.51,,80,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,76342,172.21.22.166,1877,,VAdmin-Building,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,97129,172.24.16.201,1989,,CoreEth1-2_Zone,
alert,,web-browsing,,,parked-domains,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,235455,172.24.16.203,2068,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.51,,80,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,208462,172.21.22.166,1866,,VAdmin-Building,
allow,132,incomplete,132,132,any,74.125.45.113,,80,,CoreEth1-2_Zone,,3,,0.0.0.0,0,0.0.0.0,0,2,tcp,0003C102241,80943,172.21.17.233,61084,,FWeth1-2_Zone,
allow,132,incomplete,132,132,any,74.125.45.113,,80,,FWeth1-2_Zone,,3,,0.0.0.0,0,0.0.0.0,0,2,tcp,0003C102241,84435,172.21.17.233,61084,horry\btodd,CoreEth1-2_Zone,
allow,156,incomplete,156,156,any,74.125.45.100,,80,,CoreEth1-2_Zone,,3,,0.0.0.0,0,0.0.0.0,0,2,tcp,0003C102241,93442,172.21.21.150,4036,,FWeth1-2_Zone,
allow,156,incomplete,156,156,any,74.125.45.100,,80,,FWeth1-2_Zone,,3,,0.0.0.0,0,0.0.0.0,0,2,tcp,0003C102241,109688,172.21.21.150,4036,horry\brent,CoreEth1-2_Zone,
allow,164,incomplete,164,164,any,74.125.45.100,,80,,VAdmin-ITConn,,3,,0.0.0.0,0,0.0.0.0,0,2,tcp,0003C102241,103828,172.21.21.150,4036,,VAdmin-Building,
allow,375,snmp,375,375,any,172.21.21.62,,161,,VAdmin-Building,,22,,0.0.0.0,0,0.0.0.0,0,3,udp,0003C102241,91355,172.21.4.227,1053,,VAdmin-ITConn,
allow,3151,snmp,3151,3151,any,10.177.128.253,,161,,FWeth1-2_Zone,,14,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,35099,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.251,,161,,FWeth1-2_Zone,,14,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,90514,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.250,,161,,FWeth1-2_Zone,,14,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,92544,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.254,,161,,FWeth1-2_Zone,,14,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,97431,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.228,,161,,FWeth1-2_Zone,,14,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,90226,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.142.1,,161,,FWeth1-2_Zone,,14,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,91501,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,4731,snmp,4731,4731,any,10.177.128.245,,161,,FWeth1-2_Zone,,14,,0.0.0.0,0,0.0.0.0,0,54,udp,0003C102241,116069,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.247,,161,,FWeth1-2_Zone,,11,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,120586,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.243,,161,,FWeth1-2_Zone,,11,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,81983,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.242,,161,,FWeth1-2_Zone,,11,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,92539,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.249,,161,,FWeth1-2_Zone,,11,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,69837,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.248,,161,,FWeth1-2_Zone,,11,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,90417,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.239,,161,,FWeth1-2_Zone,,11,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,91570,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.237,,161,,FWeth1-2_Zone,,11,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,96621,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.241,,161,,FWeth1-2_Zone,,11,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,90015,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,3151,snmp,3151,3151,any,10.177.128.238,,161,,FWeth1-2_Zone,,11,,0.0.0.0,0,0.0.0.0,0,36,udp,0003C102241,95607,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
allow,2716,unknown-udp,2716,2716,any,172.21.31.116,,8321,,VPlant-Building,,63,,0.0.0.0,0,0.0.0.0,0,42,udp,0003C102241,89729,172.24.1.51,8320,,VPlant-ITConn,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,102773,172.24.16.201,1990,,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,110001,172.21.23.119,3735,,VAdmin-Building,
alert,,web-browsing,,,unknown,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,109241,172.21.23.238,2871,,VAdmin-Building,
alert,,web-browsing,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,116813,172.24.16.203,2069,,CoreEth1-2_Zone,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,112945,172.24.16.201,1991,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.51,,80,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,75790,172.21.22.166,1878,,VAdmin-Building,
allow,1328,freenet,1328,1328,any,172.24.15.160,,63293,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,8,udp,0003C102241,102364,10.199.7.12,63293,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4867,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,72044,172.21.4.93,26752,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4866,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,107320,172.21.4.93,26753,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4867,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,119654,172.21.4.93,26752,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4871,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,122937,172.21.4.93,26754,,CoreEth1-2_Zone,
allow,82556,http-proxy,82556,82556,internet-portals,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,78,tcp,0003C102241,117084,172.24.16.203,1558,,CoreEth1-2_Zone,
allow,83981,http-proxy,83981,83981,internet-portals,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,95,tcp,0003C102241,95511,172.21.22.205,4702,,VAdmin-Building,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4870,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,123802,172.21.4.93,26755,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4866,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,94207,172.21.4.93,26753,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4871,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,101520,172.21.4.93,26754,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4880,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,101835,172.21.4.93,26757,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4879,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,93409,172.21.4.93,26758,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4885,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,233290,172.21.4.93,26759,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4884,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,96408,172.21.4.93,26760,,CoreEth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4870,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,97635,172.21.4.93,26755,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4880,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,103435,172.21.4.93,26757,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4879,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,84010,172.21.4.93,26758,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.110.1,,4885,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,106109,172.21.4.93,26759,,FWeth1-2_Zone,
allow,60,insufficient-data,60,60,any,10.0.14.1,,4884,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,106410,172.21.4.93,26760,,FWeth1-2_Zone,
allow,273,dns,273,273,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,82155,172.21.31.129,50747,,VPlant-Building,
allow,276,dns,276,276,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,113543,172.21.31.129,53864,,VPlant-Building,
allow,394,dns,394,394,any,172.17.1.252,,53,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,87419,172.21.1.211,60819,horry\jfoxworth,CoreEth1-2_Zone,
allow,5201,rtmpt,5201,5201,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,13,tcp,0003C102241,91571,172.24.16.203,1559,,CoreEth1-2_Zone,
allow,193398,yahoo-mail,193398,193398,web-based-email,172.21.4.140,,8080,,VAdmin-ITConn,,1,,0.0.0.0,0,0.0.0.0,0,206,tcp,0003C102241,32196,172.21.22.205,4699,,VAdmin-Building,
allow,262651,http-proxy,262651,262651,internet-portals,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,224,tcp,0003C102241,93336,172.24.16.203,1556,,CoreEth1-2_Zone,
allow,5483,rtmpt,5483,5483,unknown,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,17,tcp,0003C102241,91270,172.21.23.238,2787,,VAdmin-Building,
allow,1577,http-proxy,1577,1577,shopping,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,6,tcp,0003C102241,76065,172.21.23.220,1069,,VAdmin-Building,
allow,1053,rtmpt,1053,1053,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,96521,172.24.16.201,1546,,CoreEth1-2_Zone,
allow,267552,http-proxy,267552,267552,internet-portals,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,286,tcp,0003C102241,98674,172.21.22.205,4700,,VAdmin-Building,
allow,1081,rtmpt,1081,1081,unknown,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,102899,172.21.23.210,3663,,VAdmin-Building,
allow,2144,ssl,2144,2144,unknown,66.153.203.252,,443,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,20,tcp,0003C102241,95818,172.21.17.240,3417,horry\dsun,CoreEth1-2_Zone,
allow,6788,http-proxy,6788,6788,religion,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,241874,172.24.16.201,1553,,CoreEth1-2_Zone,
allow,7163,http-proxy,7163,7163,religion,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,17,tcp,0003C102241,83694,172.21.23.210,3664,,VAdmin-Building,
allow,10608,http-proxy,10608,10608,web-advertisements,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,19,tcp,0003C102241,102339,172.24.16.201,1534,,CoreEth1-2_Zone,
allow,273,dns,273,273,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,90110,172.21.31.129,65346,,VPlant-Building,
allow,276,dns,276,276,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,93454,172.21.31.129,65085,,VPlant-Building,
allow,5534,ssl,5534,5534,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,19,tcp,0003C102241,115399,172.24.16.203,1561,,CoreEth1-2_Zone,
allow,5787,ssl,5787,5787,financial-services,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,22,tcp,0003C102241,85514,172.21.32.153,1518,,VPlant-Building,
allow,5770,rtmpt,5770,5770,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,14,tcp,0003C102241,95200,172.24.16.201,1550,,CoreEth1-2_Zone,
allow,1385,http-proxy,1385,1385,parked-domains,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,9,tcp,0003C102241,78917,172.24.16.201,1554,,CoreEth1-2_Zone,
allow,5770,rtmpt,5770,5770,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,14,tcp,0003C102241,110777,172.24.16.201,1552,,CoreEth1-2_Zone,
allow,5261,rtmpt,5261,5261,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,14,tcp,0003C102241,35698,172.24.16.201,1548,,CoreEth1-2_Zone,
allow,1636,http-proxy,1636,1636,shopping,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,6,tcp,0003C102241,122042,172.21.23.220,1070,,VAdmin-Building,
allow,5925,ssl,5925,5925,web-based-email,172.17.1.250,,8080,,FWeth1-2_Zone,,333,,0.0.0.0,0,0.0.0.0,0,39,tcp,0003C102241,45229,172.24.16.201,2926,,CoreEth1-2_Zone,
allow,5993,rtmpt,5993,5993,unknown,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,17,tcp,0003C102241,95919,172.21.23.238,2788,,VAdmin-Building,
allow,10401,http-proxy,10401,10401,government,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,18,tcp,0003C102241,110831,172.24.16.201,1555,,CoreEth1-2_Zone,
allow,10622,http-proxy,10622,10622,government,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,20,tcp,0003C102241,101652,172.21.23.226,3958,,VAdmin-Building,
allow,12224,snmp,12224,12224,any,66.153.160.178,,161,,FWeth1-2_Zone,,95,,0.0.0.0,0,0.0.0.0,0,136,udp,0003C102241,91376,172.21.221.129,60542,horry\emcduffie,CoreEth1-2_Zone,
alert,,web-browsing,,,(9999),172.21.4.140,,8080,,VAdmin-ITConn,"informational,client-to-server",,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,19416,172.21.22.205,4804,,VAdmin-Building,
alert,,web-browsing,,,(9999),172.21.4.140,,8080,,VAdmin-ITConn,"informational,client-to-server",,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,89068,172.21.22.205,4805,,VAdmin-Building,
alert,,web-browsing,,,society,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,104626,172.21.22.205,4806,,VAdmin-Building,
alert,,web-browsing,,,entertainment-and-arts,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,65472,172.21.22.205,4807,,VAdmin-Building,
alert,,web-browsing,,,(9999),172.17.1.250,,8080,,FWeth1-2_Zone,"informational,client-to-server",,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,114273,172.24.16.203,2070,,CoreEth1-2_Zone,
alert,,web-browsing,,,(9999),172.17.1.250,,8080,,FWeth1-2_Zone,"informational,client-to-server",,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,105369,172.24.16.203,2071,,CoreEth1-2_Zone,
alert,,web-browsing,,,entertainment-and-arts,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,106807,172.24.16.203,2072,,CoreEth1-2_Zone,
alert,,web-browsing,,,society,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,102108,172.24.16.203,2073,,CoreEth1-2_Zone,
alert,,web-browsing,,,private-ip-addresses,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,97880,172.24.16.201,1992,,CoreEth1-2_Zone,
alert,,web-browsing,,,philosophy-and-political-advocacy,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,116309,172.21.22.205,4808,,VAdmin-Building,
alert,,web-browsing,,,philosophy-and-political-advocacy,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,117886,172.24.16.203,2074,,CoreEth1-2_Zone,
alert,,web-browsing,,,private-ip-addresses,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,117427,172.24.16.203,2075,,CoreEth1-2_Zone,
alert,,ssl,,,private-ip-addresses,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,97880,172.24.16.201,1992,,CoreEth1-2_Zone,
alert,,ssl,,,private-ip-addresses,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,117427,172.24.16.203,2075,,CoreEth1-2_Zone,
alert,,web-browsing,,,auctions,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,97699,172.21.22.205,4809,,VAdmin-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.51,,80,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,44564,172.21.22.166,1879,,VAdmin-Building,
alert,,web-browsing,,,news-and-media,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,98711,172.21.32.135,3440,,VPlant-Building,
alert,,web-browsing,,,unknown,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,118505,172.21.23.238,2872,,VAdmin-Building,
alert,,web-browsing,,,auctions,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,109844,172.24.16.203,2076,,CoreEth1-2_Zone,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,99052,172.24.16.201,1994,,CoreEth1-2_Zone,
alert,,web-browsing,,,news-and-media,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,95724,172.24.16.201,1993,,CoreEth1-2_Zone,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,78082,172.24.16.203,2077,,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,113963,172.21.23.119,3736,,VAdmin-Building,
alert,,web-browsing,,,financial-services,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,104894,172.21.23.119,3737,,VAdmin-Building,
allow,1824,ping,1824,1824,any,10.134.12.214,,0,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,24,icmp,0003C102241,87187,172.21.22.141,0,,VAdmin-Building,
allow,1824,ping,1824,1824,any,10.134.4.159,,0,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,24,icmp,0003C102241,106149,172.21.22.141,0,,VAdmin-Building,
allow,740,ping,740,740,any,66.153.203.246,,0,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,10,icmp,0003C102241,105339,172.24.10.109,0,,CoreEth1-2_Zone,
allow,312,ping,312,312,any,172.21.1.211,,0,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,4,icmp,0003C102241,201192,172.21.21.183,0,,VAdmin-Building,
allow,228,ping,228,228,any,64.150.143.69,,0,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,icmp,0003C102241,102776,172.21.221.129,0,horry\emcduffie,CoreEth1-2_Zone,
allow,228,ping,228,228,any,10.179.230.3,,0,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,icmp,0003C102241,122408,172.21.221.129,0,horry\emcduffie,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,95887,172.24.16.203,2078,,CoreEth1-2_Zone,
alert,,web-browsing,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,125570,172.24.16.203,2079,,CoreEth1-2_Zone,
allow,228,ping,228,228,any,66.153.162.2,,0,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,icmp,0003C102241,109715,172.21.221.129,0,horry\emcduffie,CoreEth1-2_Zone,
allow,228,ping,228,228,any,10.177.128.228,,0,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,icmp,0003C102241,90302,172.21.221.129,0,horry\emcduffie,CoreEth1-2_Zone,
