activity_id,activity_name,actor.authorizations[0].policy.uid,actor.session.uid,app_name,bandwidth,category_name,category_uid,class_name,class_uid,connection_info.direction_id,connection_info.protocol_num,dataSource.category,dataSource.name,dataSource.vendor,device.domain,device.name,device.uid,dst_endpoint.interface_name,dst_endpoint.ip,dst_endpoint.location.country,dst_endpoint.port,duration,durationdelta,event.type,message,metadata.log_name,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.uid,metadata.version,metric,monitor,observables[0].name,observables[0].type,observables[0].type_id,observables[0].value,observables[1].name,observables[1].type,observables[1].type_id,observables[1].value,path1,rcvdpktdelta,sentpktdelta,session,severity,severity_id,src_endpoint.interface_name,src_endpoint.ip,src_endpoint.location.country,src_endpoint.port,src_endpoint.svc_name,status_detail,tag,thread,time,timestamp,timezone_offset,totalsession,traffic.bytes_in,traffic.bytes_out,traffic.packets_in,traffic.packets_out,type_name,type_uid,unmapped.action,unmapped.addr,unmapped.appcat,unmapped.cpu,unmapped.date,unmapped.devid,unmapped.devname,unmapped.disk,unmapped.disklograte,unmapped.dstintfrole,unmapped.fazlograte,unmapped.freediskstorage,unmapped.interface,unmapped.level,unmapped.logdesc,unmapped.mem,unmapped.msg,unmapped.policytype,unmapped.rcvddelta,unmapped.sentdelta,unmapped.setuprate,unmapped.srcintfrole,unmapped.sysuptime,unmapped.total,unmapped.trandisp,unmapped.type,unmapped.used,unmapped.vd,unmapped.waninfo,value
99,system,,,,,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,system,-,system,1722185993034989881,FortiGate,Fortinet,6ad8316b-9a4a-4bf4-bf97-20171764e00a,7.6.3,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,1,,,,,,,,log_2,2629606842881,1722185993034989881,-478,,,,,,Base Event: Other,99,,,,,6318-48-80,qyHpHl-j568EmQdT,dAlYmv-O296YHQZr,,,,,,,information,zdal XyoTYP WEHic yMfNsYO,,"LrAWVXCvo Rkts0 FUaD U semt dmOcI, tf:174.76.17.75, QLoG:787.871.289.5, EidGjaS:403.76.19.1, IeGGT laWpRGF:Kbu qZa 79 69:59:89 8839",,,,,,,,,VHLhf,,wwaW,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,WKGUcLUt,,,log_session_1361863367935926415,3,,,,,,,,logVolume,metalog,,1722186000022529776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3292
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,ykrKFjdZs,,,log_session_1361863367935926415,3,,,,,,,,logVolume,metalog,,1722186000022539278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
6,traffic,9,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,Google Workspace,,Network Activity,4,Network Activity,4001,9,15,security,FortiGate,Fortinet,sntP,FW-PALOALT02-SEC,8b201ded-12c1-4a3b-8a36-df548fa0a745,KQuu,10.0.0.7,SsILYOig,68,919,,traffic,-,local,1722186170231706751,FortiGate,Fortinet,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,5.8.1,,agentSyslog,IZi_UIkFnODG.qS,Zq AABHCZs,0,106.10.67.8,Zzz_EuNUONir.DW,Vc KfcnyhZ,9,301.40.53.90,,,,log_session_6649948535594099433,3,99,DLHl8,198.51.100.7,Germany,32,icbp,,,log_2,8835469982458,1722186170231706751,-998,,6,230,6,4,Network Activity: Traffic,400106,accept,,MeciqMndU,,4621-62-86,,,,,jaTZgMcvk,,,,notice,,,,LYhFf-Hb-MKPNHT,,,,iYSdgfCnO,,,fUEK,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,qmiyonTp,,,log_session_1363170835385829545,3,,,,,,,,logVolume,metalog,,1722186180022175891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,Hwgfeygxc,,,log_session_1363170835385829545,3,,,,,,,,logVolume,metalog,,1722186180022202386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
6,traffic,4,c109d1c1-af2a-450c-a7ea-d9514a9d1402,Twilio,,Network Activity,4,Network Activity,4001,9,68,security,FortiGate,Fortinet,BJEX,GW-FW03-STAGE,6ad8316b-9a4a-4bf4-bf97-20171764e00a,VzcC0,192.168.0.8,DDUfhCSk,53,3729,289,traffic,-,local,1722186181111705828,FortiGate,Fortinet,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,1.9.8,,agentSyslog,Wro_pfvBDssc.EA,lq iPQWmyg,5,824.51.85.00,DTr_Rzjyabwe.gM,wK FAsNnPM,2,861.79.0.4,,4,7,log_session_6649948535594099433,3,99,CiFj,172.16.0.9,United States,8388,rXI,,,log_2,0006463528005,1722186181111705828,-634,,53851,9514,209,270,Network Activity: Traffic,400106,accept,,GVhSWOxMM,,1088-81-81,,,,,wpuFaPXss,,,,notice,,,,,9605,282,,epqRLYHnv,,,bJJU,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,KBaItsMi,,,log_session_1363170835385829545,3,,,,,,,,logVolume,metalog,,1722186210038602209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,rqujYgpRc,,,log_session_1363170835385829545,3,,,,,,,,logVolume,metalog,,1722186210038698473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
99,connector,,,,,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,connector,-,connector,1722186243673851757,FortiGate,Fortinet,5f4bca98-5b6d-4019-b3e3-ee54108c20fc,7.3.7,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,1,,,,,,,,log_2,5617631755110,1722186243673851757,-607,,,,,,Base Event: Other,99,,ijOOFM_buE_EKAYYigmur_gaARRKu,,,1370-98-76,aEBmKm-R740QPTCo,KcueNL-r772SCBRj,,,,,,,information,RCPYYGh isXXBfK lniVAPS.,,oPEfnYB dDl lfGHwa_vBZ_RDZHZRTEGp_wWFSoZB,,,,,,,,,ifbGr,,gQfT,,
6,traffic,8,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,Box,,Network Activity,4,Network Activity,4001,0,3,security,FortiGate,Fortinet,zRav,VM-DEV04-APP,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,AkpD4,192.168.0.3,qcLbfG WXxngU,443,1,,traffic,-,local,1722186248801703288,FortiGate,Fortinet,e2a5f97c-2c65-404f-ae48-571354ca95f7,7.5.5,,agentSyslog,Ema_LJVGiprn.wI,wU eiPEOqr,4,166.12.57.63,Tdm_vlEZPosx.jH,Zo nnmVitT,1,871.951.728.9,,,,log_session_6649948535594099433,3,99,XVlU,198.51.100.5,United States,6379,oqdtJ,,,log_2,1478437720412,1722186248801703288,-776,,0959,9325,28,85,Network Activity: Traffic,400106,server-rst,,nxSwPwMNH,,2481-29-10,,,,,FExNkLnBa,,,,notice,,,,,,,,QdSbpomOs,,,QGfa,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,zigoUidR,,,log_session_1363170835385829545,3,,,,,,,,logVolume,metalog,,1722186270025432056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8765
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,woAIWmHan,,,log_session_1363170835385829545,3,,,,,,,,logVolume,metalog,,1722186270025443002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
99,system,,,,2/9,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,system,-,system,1722186284788734765,FortiGate,Fortinet,5b6359b4-7600-4b58-9c63-e06b23f9ab87,6.2.3,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,99,,,,,,,,log_2,8581668755600,1722186284788734765,-270,3,,,,,Base Event: Other,99,perf-stats,,,5,7202-23-96,JbjMul-q326MZVEH,mYukMG-U755jXeFw,8,6,,0,99642,,notice,atpmQN GspXcXByHlD qVazDabBoy,05,"HrFcYjIwgpH eDltowodiQ: iZWKoCJ eIG: 9, YwTpuD:  43, rdHkhEsEOf wVjNHgKW:  5, zUuVa-ihte: 1",,,,3,,710644,,,nEcjy,,LAYH,h/h,
6,traffic,4,b68c8b07-e684-4a23-9c7f-d927c6f23f19,Datadog,,Network Activity,4,Network Activity,4001,3,2,security,FortiGate,Fortinet,GslA,GW-FW03-STAGE,f54de0da-89e3-4f11-91de-3c7a7ad5e372,eRBN,203.0.113.3,svWNCxXx,80,2,,traffic,-,local,1722186285841701256,FortiGate,Fortinet,5c3e0014-4b0c-4dd4-82b4-5449a04e12a0,8.5.9,,agentSyslog,KzJ_prZDsYzm.XR,OC HUSVWDf,3,902.1.4.9,sly_hzzKnlPz.il,nX uFjzVud,2,487.2.4.4,,,,log_session_6649948535594099433,3,99,uhSA,172.16.0.5,United States,16294,zVeb,,,log_2,5904013070489,1722186285841701256,-005,,816,933,2,4,Network Activity: Traffic,400106,close,,nATVjkjSE,,3949-49-29,,,,,pMExsnZyU,,,,notice,,,,,,,,JJFAfSBan,,,yMJJ,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,nQPyxDgI,,,log_session_1363170835385829545,3,,,,,,,,logVolume,metalog,,1722186300034825313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8078
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,NtfrbDzJQ,,,log_session_1363170835385829545,3,,,,,,,,logVolume,metalog,,1722186300034848772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
99,system,,,,,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,system,-,system,1722186306465429563,FortiGate,Fortinet,d6aef9b3-c26a-4f4e-a4cc-021d0580d0d6,8.1.9,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,99,,,,,,-,,log_2,2630931102815,1722186306465429563,-296,,,,,,Base Event: Other,99,,,,,9588-81-68,ZONPot-d957zMCbV,oVHHeX-y204GkvtW,,,,,,,notice,yZCOYIyYa fONZeB PuiDHxrqy,,xinCXdYuO SwflcFwsh owpzAn GnzF=UER nhyh=jew kvTq=ALH SJuI 633.561.852.4:840,,,,,,,,,XBbjB,,MeKS,,
6,traffic,3,42d0d22a-7f8a-4966-9754-257b6e525eb4,DocuSign,,Network Activity,4,Network Activity,4001,2,6,security,FortiGate,Fortinet,Vtna,GW-FW03-STAGE,c4f78908-3834-4e96-8d5b-5a9b4b671951,CcOh6,192.0.2.7,Kwfery kAGLll,443,86,,traffic,-,local,1722186311581742590,FortiGate,Fortinet,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,6.4.5,,agentSyslog,RTw_nxzTVScQ.bQ,nD xlDxQiA,0,395.87.00.52,jnb_XMmxXaEk.Hd,Ex iPuotbL,6,339.946.459.4,,,,log_session_6649948535594099433,3,99,bAjK,10.0.0.8,United States,7141,KxWoP,,,log_2,2359539911241,1722186311581742590,-833,,46286,0616,27,75,Network Activity: Traffic,400106,server-rst,,ovXyEBOCz,,5393-42-27,,,,,QDXHrDPIs,,,,notice,,,,,,,,ntKqkruSg,,,mUjO,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,PKhGwvOw,,,log_session_1361916763879289585,3,,,,,,,,logVolume,metalog,,1722186330020218999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7567
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,IkZcXJalI,,,log_session_1361916763879289585,3,,,,,,,,logVolume,metalog,,1722186330020257457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
6,traffic,7,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,SAP,,Network Activity,4,Network Activity,4001,7,55,security,FortiGate,Fortinet,WAVx,NAS-STOR01-UAT,8b201ded-12c1-4a3b-8a36-df548fa0a745,LlWI3,192.168.0.4,LTrbkSwm,514,036,463,traffic,-,local,1722186492791703345,FortiGate,Fortinet,15a13e7f-eb5d-41d4-9a8b-3db04a94ad8d,2.9.5,,agentSyslog,Upj_JtQeMlEU.wA,kK GguLHEu,4,886.55.32.19,HBZ_ceJKHcBO.Zz,Pc kXXiFiS,1,913.22.90.20,,2,6,log_session_6649948535594099433,3,99,WVMF,172.16.0.4,United States,96001,zxFNXV,,,log_2,9515166942932,1722186492791703345,-838,,4,1350,6,59,Network Activity: Traffic,400106,accept,,bqgkIFHIy,,3764-21-66,,,,,PZtlcDPEr,,,,notice,,,,,1,741,,vDMxWjSDe,,,QxiY,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,sNVOoJXl,,,log_session_1361916763879289585,3,,,,,,,,logVolume,metalog,,1722186510018383216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,072
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,cTEunYKcK,,,log_session_1361916763879289585,3,,,,,,,,logVolume,metalog,,1722186510018395812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
99,system,,,,4/3,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,system,-,system,1722186584787610504,FortiGate,Fortinet,8f03b7f1-f632-4a98-832c-99d1460b33ea,9.4.1,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,99,,,,,,,,log_2,6689505912004,1722186584787610504,-911,9,,,,,Base Event: Other,99,perf-stats,,,6,7187-32-71,HNAmgn-H235SchHE,JFvnUC-y945wGJSJ,6,8,,0,17750,,notice,VKpIsV AnVqBAGuMpP FFAgmDrfdW,90,"afxIOBKDLFp NDxiUOmLve: odaAYSn esd: 1, qHHwMz:  95, LVtQRCPkyQ NRTOZFye:  0, VKpkp-nqrB: 7",,,,6,,574749,,,ARMNa,,BzNO,V/N,
6,traffic,2,0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,DocuSign,,Network Activity,4,Network Activity,4001,1,5,security,FortiGate,Fortinet,Xjlo,CLUSTER-DB05-INT,c4f78908-3834-4e96-8d5b-5a9b4b671951,BddG,192.168.0.7,GxzheiiB,80,9,,traffic,-,local,1722186585841707057,FortiGate,Fortinet,c47bdf19-daf1-4d46-9b6a-524ea68e833f,1.4.1,,agentSyslog,uMw_KwqYmsoL.tf,ie gesyipO,8,534.0.3.2,ZmH_DEqgjZeh.yu,WX KkrJxCJ,0,811.1.1.0,,,,log_session_6649948535594099433,3,99,yqUO,192.0.2.4,Mexico,80910,LMHm,,,log_2,9938931586370,1722186585841707057,-473,,622,563,6,8,Network Activity: Traffic,400106,close,,qLUibpYtP,,9479-91-55,,,,,eNaelENlA,,,,notice,,,,,,,,CSorVrqYX,,,qhRX,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,gaMlPhgO,,,log_session_1361916763879289585,3,,,,,,,,logVolume,metalog,,1722186600070450608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,DjbynCgVa,,,log_session_1361916763879289585,3,,,,,,,,logVolume,metalog,,1722186600070461455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
6,traffic,6,14e8d26d-62df-4bb2-9440-5abbe9d50024,GitHub,,Network Activity,4,Network Activity,4001,9,60,security,FortiGate,Fortinet,DXwl,VM-DEV04-APP,3c0cbad3-951a-45cf-b4b3-1b7781b45b46,xOpM5,10.0.0.9,kwRTgT KBiHdW,123,086,,traffic,-,local,1722186606071702950,FortiGate,Fortinet,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,3.3.5,,agentSyslog,lJs_TbNLRlhT.Jw,fQ eQoyqQc,8,855.18.10.83,fAl_ERuVntYr.Fd,Jr YTtOUjB,2,154.33.097.36,,,,log_session_6649948535594099433,3,99,dWZa,10.0.0.8,Canada,108,aZP,,,log_2,3149871106430,1722186606071702950,-015,,90,30,7,8,Network Activity: Traffic,400106,accept,,hsORPVlkO,,6180-64-69,,,,,lnHdaTXdV,,,,notice,,,,,,,,wkZlDfExD,,,ijOH,,,,,
6,traffic,7,18754c7e-3b8b-49c7-9f0b-1b9c1d1c34eb,Cloudflare,,Network Activity,4,Network Activity,4001,5,83,security,FortiGate,Fortinet,HPXK,FW-PALOALT02-SEC,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,qsQL0,192.0.2.2,ceSDGB UTajgM,123,922,,traffic,-,local,1722186606071709391,FortiGate,Fortinet,f073c7e0-8646-4f9a-90a2-1f02c051b289,3.1.8,,agentSyslog,qZC_rKfEgwLt.RS,YJ cdAyRqX,1,251.94.14.32,zUC_BxFBOwzq.th,go ZuJXYdH,2,568.80.969.86,,,,log_session_6649948535594099433,3,99,rjvM,198.51.100.3,Canada,965,FdK,,,log_2,0437078114023,1722186606071709391,-468,,67,39,3,3,Network Activity: Traffic,400106,accept,,jVLValtHb,,7751-32-58,,,,,gQzicrofs,,,,notice,,,,,,,,ZjNRuGBfG,,,ykCr,,,,,
6,traffic,1,04c6f792-cda4-4f9b-95e8-d0edf8dfbe5a,ZenDesk,,Network Activity,4,Network Activity,4001,5,17,security,FortiGate,Fortinet,gASH,APP-APP01-PROD,c109d1c1-af2a-450c-a7ea-d9514a9d1402,zlxc3,198.51.100.8,HIaqMU ggzyEA,123,151,,traffic,-,local,1722186606071712555,FortiGate,Fortinet,f54de0da-89e3-4f11-91de-3c7a7ad5e372,4.3.5,,agentSyslog,tXr_ecEuayJc.Kc,DJ doYfvJw,2,180.31.87.15,KUt_xURZWKpJ.zG,qb EBroGZm,2,269.74.283.95,,,,log_session_6649948535594099433,3,99,gvxv,203.0.113.9,Mexico,412,AkM,,,log_2,0550086733807,1722186606071712555,-193,,78,03,7,0,Network Activity: Traffic,400106,accept,,HpNNnXtkD,,4476-09-91,,,,,jCdyldGaT,,,,notice,,,,,,,,XPnOLqYpG,,,DZuy,,,,,
6,traffic,3,883a35a5-4e3c-4a0c-a7f9-4f6a1a6b461e,Microsoft 365,,Network Activity,4,Network Activity,4001,1,46,security,FortiGate,Fortinet,rLCI,GW-FW03-STAGE,5b0a8109-dde2-4f8a-8c79-d6c541dbf312,pmTP9,203.0.113.1,YSwQSN xyOYcl,123,366,,traffic,-,local,1722186606071713018,FortiGate,Fortinet,14e8d26d-62df-4bb2-9440-5abbe9d50024,3.2.3,,agentSyslog,iJE_JbXbTcOQ.TL,Yw nQMaweV,0,148.33.57.36,aWu_SWNlOCCQ.gN,lu gFoqdBK,0,141.53.546.57,,,,log_session_6649948535594099433,3,99,rFwP,198.51.100.4,Mexico,718,mwF,,,log_2,2393067932494,1722186606071713018,-584,,31,04,2,8,Network Activity: Traffic,400106,accept,,XSAwwmTOX,,0945-83-41,,,,,uYRoyyjpp,,,,notice,,,,,,,,QxZyZxtnN,,,ldiv,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,VMcZMcFu,,,log_session_1359697075705361375,3,,,,,,,,logVolume,metalog,,1722186630022686452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,nBieAKiLR,,,log_session_1359697075705361375,3,,,,,,,,logVolume,metalog,,1722186630022730389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
6,traffic,6,7f71a485-499e-42f5-9c49-1e2e4cb4870f,Box,,Network Activity,4,Network Activity,4001,1,03,security,FortiGate,Fortinet,jZVS,FW-PALOALT02-SEC,0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,KISS0,172.16.0.6,cHybseIp,514,310,,traffic,-,local,1722186786821702398,FortiGate,Fortinet,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,9.5.7,,agentSyslog,NXw_pOcmvNXl.yO,gE cqXFNUK,7,459.44.73.97,nNE_KaLZJAdu.KK,Xj REwraOH,1,118.55.30.80,,,,log_session_6649948535594099433,3,99,SZdF,203.0.113.7,Germany,82484,pdNrBi,,,log_2,1115411741786,1722186786821702398,-927,,1,1853,7,6,Network Activity: Traffic,400106,accept,,UNPhhvNHh,,4608-26-79,,,,,ZxTigmxol,,,,notice,,,,,,,,zhFALlHkB,,,akJv,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,HbkVRaoJ,,,log_session_1359697075705361375,3,,,,,,,,logVolume,metalog,,1722186810012055733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,URNJofWCI,,,log_session_1359697075705361375,3,,,,,,,,logVolume,metalog,,1722186810016924089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
99,connector,,,,,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,connector,-,connector,1722186843850593817,FortiGate,Fortinet,1f44e110-3f62-426d-bdff-7c4281b5e990,3.6.1,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,1,,,,,,,,log_2,7535392986328,1722186843850593817,-412,,,,,,Base Event: Other,99,,LWtGMN_ttk_TllKuFxHGr_fkomUYm,,,6438-85-43,jUWruu-S760JhhaS,jRDZjA-U450PWxVk,,,,,,,information,OzviKqG ceSCnbY AhqgMQO.,,vkslyDQ AdB ClaYlf_Les_RWYOQuQaSh_fULmftI,,,,,,,,,FujaO,,ctbT,,
6,traffic,4,42d0d22a-7f8a-4966-9754-257b6e525eb4,Dropbox,,Network Activity,4,Network Activity,4001,7,5,security,FortiGate,Fortinet,nNYT,FW-EX01-DEV,5c3e0014-4b0c-4dd4-82b4-5449a04e12a0,favY4,192.168.0.9,DlrtUg lryqUa,443,9,,traffic,-,local,1722186848971704640,FortiGate,Fortinet,7cfa9ac2-6e0e-4f7b-aa55-ff833204ea03,5.1.0,,agentSyslog,nKE_qODXsgtL.Mg,mT iGLPwHw,7,717.61.56.93,tPa_JHdZawWT.Vy,sn mPsjPvW,0,750.536.546.2,,,,log_session_6649948535594099433,3,99,zJMd,192.168.0.4,Russia,5166,ZcHLj,,,log_2,9062505950925,1722186848971704640,-133,,7360,4745,85,36,Network Activity: Traffic,400106,server-rst,,SyaVNCWee,,7006-92-17,,,,,pQBEqWvVz,,,,notice,,,,,,,,wBGgYBXaC,,,WcSO,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,GBLzFnNr,,,log_session_1359697075705361375,3,,,,,,,,logVolume,metalog,,1722186870029292642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7167
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,QDYvWDPoQ,,,log_session_1359697075705361375,3,,,,,,,,logVolume,metalog,,1722186870029302710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
99,system,,,,9/1,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,system,-,system,1722186884785585488,FortiGate,Fortinet,c4f78908-3834-4e96-8d5b-5a9b4b671951,4.8.1,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,99,,,,,,,,log_2,0791967224574,1722186884785585488,-577,9,,,,,Base Event: Other,99,perf-stats,,,7,0035-81-31,tAYCLL-U157QvRDB,BCulfW-j717HmnsZ,1,6,,9,07053,,notice,OmxSkJ rLVTITculAn bfgRVpAczA,59,"uxIBbYIUBpK VkDKHJOtKn: gUZdISK TMT: 9, OMbQet:  12, xEUvarkGAs MIJvaYsg:  7, OYVMy-oMoH: 4",,,,2,,503967,,,lCeBG,,uWPv,X/X,
6,traffic,9,04c6f792-cda4-4f9b-95e8-d0edf8dfbe5a,Microsoft 365,,Network Activity,4,Network Activity,4001,9,6,security,FortiGate,Fortinet,Dkls,GW-FW03-STAGE,d6aef9b3-c26a-4f4e-a4cc-021d0580d0d6,gcwy,172.16.0.3,pKwGTpve,80,9,,traffic,-,local,1722186885821702783,FortiGate,Fortinet,ee05e1d1-e4a8-4ad2-a20f-c3d86b09127f,2.0.1,,agentSyslog,XQF_OitiUXVO.oP,UX NCdCLsL,7,048.7.5.1,FzY_JUnxmxva.yX,Fv PckCzgM,5,365.2.2.5,,,,log_session_6649948535594099433,3,99,NgwX,192.0.2.8,Germany,13791,udJc,,,log_2,5969892948190,1722186885821702783,-401,,158,744,3,8,Network Activity: Traffic,400106,close,,myugqwNOl,,1987-34-12,,,,,qpNmfseTE,,,,notice,,,,,,,,MUOkKvHQE,,,nuCS,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,hnQXwcco,,,log_session_1359697075705361375,3,,,,,,,,logVolume,metalog,,1722186900016729189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,JiwIAfqtk,,,log_session_1359697075705361375,3,,,,,,,,logVolume,metalog,,1722186900016739338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6,traffic,6,d22f6f8c-2a34-4fc2-9a08-17f442e3d86d,ZenDesk,,Network Activity,4,Network Activity,4001,7,19,security,FortiGate,Fortinet,BqRM,LB-LOAD02-DR,c4f78908-3834-4e96-8d5b-5a9b4b671951,OvGZ3,172.16.0.4,AGxDetGD,514,451,,traffic,-,local,1722187066881702506,FortiGate,Fortinet,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,4.7.3,,agentSyslog,hQc_OLtaKcGK.ao,II VhQdjIh,0,143.37.34.77,qIv_IUnqJYyh.qH,Qk FOSHHVz,5,078.86.57.34,,,,log_session_6649948535594099433,3,99,kiNM,192.168.0.9,Canada,10438,yddLgD,,,log_2,6530107051132,1722187066881702506,-781,,1,3030,3,5,Network Activity: Traffic,400106,accept,,OVIArunCy,,2264-65-06,,,,,olQXvatjc,,,,notice,,,,,,,,oxoMaTTNK,,,vUPE,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,SWfWpVzU,,,log_session_1364084058184902795,3,,,,,,,,logVolume,metalog,,1722187080022232577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,InOApvorh,,,log_session_1364084058184902795,3,,,,,,,,logVolume,metalog,,1722187080022242489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
