Action,Application,Bytes,Bytes_Received,Bytes_Sent,Category,Content-Threat_Type,Destination_IP,Destination_Port,Destination_User,Destination_Zone,Direction,Elapsed_Time,Flags,Inbound_Interface,Log_Action,NAT_Destination_IP,NAT_Destination_Port,NAT_Source_IP,NAT_Source_Port,Outbound_Interface,Packets,Protocol,Session_ID,Source_IP,Source_User,Source_Port,Source_Zone,Traffic,Rule_Name
allow,http-proxy,4016,4016,4016,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,52068,172.24.16.201,,1476,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4201,4201,4201,search-engines,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,13,tcp,89977,172.21.22.205,,4681,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,7215,7215,7215,internet-portals,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,14,tcp,109378,172.24.16.201,,1475,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,186,186,186,any,,172.17.1.12,161,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,98570,172.24.10.109,,52190,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,205,205,205,any,,172.24.10.20,161,,VAdmin-Building,,0,0x0,ethernet1/14,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/18,2,udp,103623,172.24.10.109,,52194,VAdmin-ITConn,true,Admin_Outbound
allow,snmp,340,340,340,any,,172.21.33.21,161,,VPlant-Building,,0,0x0,ethernet1/13,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/17,2,udp,100166,172.24.10.109,,52199,VPlant-ITConn,true,Plant Outbound
allow,dns,332,332,332,any,,172.17.1.253,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,84316,172.21.1.211,horry\jfoxworth,57632,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,396,396,396,any,,172.17.1.252,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,103336,172.21.1.211,horry\jfoxworth,60404,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,97908,172.21.31.129,,52926,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,97094,172.21.31.129,,50285,VPlant-Building,true,Plant Inbound
allow,snmp,211,211,211,any,,192.168.76.162,162,,CoreEth1-2_Zone,,0,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,2,udp,107329,10.133.193.36,,1045,FWeth1-2_Zone,true,FWtoCore_Policy
allow,http-proxy,1874,1874,1874,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,10,tcp,104612,172.24.16.203,,1501,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2055,2055,2055,news-and-media,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,106017,172.21.22.108,,4727,VAdmin-Building,true,Admin_Inbound
allow,ssl,11079,11079,11079,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,39,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,29,tcp,85088,172.24.16.201,,4514,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,incomplete,588,588,588,any,,172.21.31.83,139,,VPlant-Building,,9,0x0,ethernet1/13,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/17,9,tcp,80397,192.168.40.1,,2663,VPlant-ITConn,true,Plant Outbound
allow,http-proxy,5860,5860,5860,computer-and-internet-security,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,104371,172.24.16.203,,1509,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,1053,1053,1053,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,103208,172.24.16.203,,1503,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ldap,3679,3679,3679,any,,172.21.1.212,3268,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,14,tcp,89331,172.21.21.180,,1194,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,1088,1088,1088,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,96711,172.21.23.210,,3658,VAdmin-Building,true,Admin_Inbound
allow,google-analytics,1493,1493,1493,computer-and-internet-info,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,104095,172.24.16.201,,1464,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,google-analytics,1670,1670,1670,computer-and-internet-info,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,11,tcp,94395,172.21.22.108,,4736,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,5381,5381,5381,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,16,tcp,100946,172.24.16.203,,1494,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,14922,14922,14922,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,tcp,88116,172.24.16.203,,1510,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ms-ds-smb,63907,63907,63907,any,,172.21.3.161,445,,VPlant-ITConn,,12839,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,465,tcp,177449,172.21.31.106,,1246,VPlant-Building,true,Plant Inbound
allow,ms-ds-smb,17550,17550,17550,any,,172.21.3.161,445,,VAdmin-ITConn,,2409,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,107,tcp,229243,172.21.22.177,,3271,VAdmin-Building,true,Admin_Inbound
allow,ms-ds-smb,2996183,2996183,2996183,any,,172.21.3.162,445,,VAdmin-ITConn,,932,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,3366,tcp,150163,172.21.22.211,,2753,VAdmin-Building,true,Admin_Inbound
allow,google-analytics,2671,2671,2671,computer-and-internet-info,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,95136,172.24.16.201,,1465,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,312,312,312,any,,172.21.1.211,0,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,4,icmp,107114,172.21.22.171,,0,VAdmin-Building,true,Admin_Inbound
allow,ping,180,180,180,any,,172.17.1.253,0,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,icmp,104244,172.21.253.254,,0,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,180,180,180,any,,172.17.1.252,0,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,icmp,95823,172.21.253.254,,0,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,440,440,440,any,,172.21.1.213,0,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,6,icmp,72720,172.21.23.225,,0,VAdmin-Building,true,Admin_Inbound
allow,snmp,3337,3337,3337,any,,10.134.83.110,161,,FWeth1-2_Zone,,11,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,82814,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,incomplete,124,124,124,any,,69.31.28.176,80,,CoreEth1-2_Zone,,3,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,2,tcp,98952,172.21.17.199,,3568,FWeth1-2_Zone,true,FWtoCore_Policy
allow,incomplete,124,124,124,any,,69.31.28.176,80,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,tcp,111983,172.21.17.199,horry\mcannady,3568,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3372,3372,3372,any,,10.133.99.219,161,,FWeth1-2_Zone,,11,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,105250,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,17129,17129,17129,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,23,tcp,97215,172.24.16.201,,1481,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1813,1813,1813,religion,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,120441,172.24.16.201,,1483,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,10516,10516,10516,search-engines,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,20,tcp,106635,172.21.22.205,,4683,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,10183,10183,10183,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,16,tcp,108377,172.24.16.201,,1478,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,insufficient-data,721,721,721,any,,172.24.15.215,27002,,VPlant-ITConn,,1,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,9,tcp,105257,172.21.34.221,,2417,VPlant-Building,true,Plant Inbound
allow,syslog,3843,3843,3843,any,,172.21.254.61,514,,CoreEth1-2_Zone,,0,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,6,udp,99618,172.17.1.252,,57462,FWeth1-2_Zone,true,FWtoCore_Policy
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,1,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,111715,172.21.31.129,,54698,VPlant-Building,true,Plant Inbound
allow,http-proxy,2543,2543,2543,shopping,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,92805,172.24.16.201,,1495,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2746,2746,2746,shopping,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,98452,172.21.23.220,,1050,VAdmin-Building,true,Admin_Inbound
allow,ntp,2950,2950,2950,any,,192.168.121.102,32443,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,33,udp,100580,172.21.1.121,,123,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ntp,2790,2790,2790,any,,192.168.121.102,32443,,CoreEth1-2_Zone,,0,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,31,udp,77958,172.21.1.121,,123,FWeth1-2_Zone,true,FWtoCore_Policy
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,85830,172.21.31.129,,51143,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,82050,172.21.31.129,,51234,VPlant-Building,true,Plant Inbound
allow,http-proxy,3486,3486,3486,shopping,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,10,tcp,108195,172.24.16.201,,1496,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,3821,3821,3821,shopping,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,15,tcp,105859,172.21.23.220,,1052,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,15785,15785,15785,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,tcp,114034,172.24.16.201,,1494,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,16142,16142,16142,search-engines,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,26,tcp,99231,172.21.22.205,,4692,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,14922,14922,14922,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,tcp,81217,172.24.16.201,,1493,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2690,2690,2690,personal-sites-and-blogs,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,102604,172.24.16.201,,1499,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ssl,2939,2939,2939,computer-and-internet-info,,216.113.190.147,443,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,21,tcp,91694,172.21.4.31,horry\ccareadminprod,3678,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,15375,15375,15375,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,28,tcp,13110,172.21.23.238,,2780,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,7544,7544,7544,entertainment-and-arts,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,15,tcp,111475,172.24.16.203,,1528,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,50963,50963,50963,shopping,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,52,tcp,107029,172.24.16.203,,1533,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,66186,66186,66186,shopping,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,63,tcp,91904,172.24.16.201,,1497,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,51996,51996,51996,shopping,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,65,tcp,103722,172.21.23.220,,1054,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,67641,67641,67641,shopping,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,82,tcp,82047,172.21.23.220,,1053,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,15114,15114,15114,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,25,tcp,79059,172.24.16.201,,1498,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,3748,3748,3748,internet-portals,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,110804,172.24.16.203,,1536,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,3997,3997,3997,internet-portals,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,14,tcp,115400,172.21.22.205,,4693,VAdmin-Building,true,Admin_Inbound
allow,snmp,253,253,253,any,,172.21.31.77,161,,VPlant-Building,,0,0x0,ethernet1/13,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/17,2,udp,114717,172.24.16.117,,52014,VPlant-ITConn,true,Plant Outbound
allow,snmp,253,253,253,any,,172.21.31.76,161,,VPlant-Building,,0,0x0,ethernet1/13,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/17,2,udp,95277,172.24.16.117,,52014,VPlant-ITConn,true,Plant Outbound
allow,insufficient-data,108,108,108,any,,172.24.1.91,902,,CoreEth1-2_Zone,,0,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,1,udp,107490,10.199.1.202,,50479,FWeth1-2_Zone,true,FWtoCore_Policy
allow,snmp,193,193,193,any,,172.24.10.20,161,,VAdmin-Building,,0,0x0,ethernet1/14,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/18,2,udp,106261,172.24.10.109,,52205,VAdmin-ITConn,true,Admin_Outbound
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,117676,172.21.31.129,,56071,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,126982,172.21.31.129,,61060,VPlant-Building,true,Plant Inbound
allow,syslog,2134,2134,2134,any,,172.21.254.61,514,,CoreEth1-2_Zone,,0,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,3,udp,108516,172.17.1.252,,18750,FWeth1-2_Zone,true,FWtoCore_Policy
allow,http-proxy,17554,17554,17554,search-engines,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,28,tcp,88473,172.21.22.205,,4686,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,2054,2054,2054,religion,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,116080,172.21.23.238,,2779,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,4102,4102,4102,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,97391,172.24.16.201,,1480,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4605,4605,4605,news-and-media,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,19,tcp,83889,172.21.22.115,,1838,VAdmin-Building,true,Admin_Inbound
allow,ssl,2780,2780,2780,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,16,tcp,99666,172.24.16.203,,1519,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2392,2392,2392,travel,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,116098,172.24.16.203,,1525,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2837,2837,2837,travel,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,18,tcp,84864,172.21.22.108,,4739,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,1755,1755,1755,web-advertisements,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,10,tcp,99546,172.24.16.203,,1524,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1185,1185,1185,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,100685,172.24.16.201,,1486,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1426,1426,1426,search-engines,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,94986,172.21.22.205,,4688,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,1936,1936,1936,web-advertisements,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,104611,172.21.22.205,,4687,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,64212,64212,64212,shopping,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,61,tcp,106309,172.24.16.203,,1522,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,65723,65723,65723,shopping,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,81,tcp,105428,172.21.23.220,,1048,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,1804,1804,1804,computer-and-internet-info,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,87027,172.24.16.203,,1527,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ssl,3984,3984,3984,financial-services,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,17,tcp,92737,172.24.16.201,,1485,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4112,4112,4112,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,112996,172.24.16.201,,1484,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4487,4487,4487,news-and-media,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,17,tcp,100568,172.21.22.115,,1839,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,4234,4234,4234,internet-portals,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,10041,172.24.16.201,,1488,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4483,4483,4483,internet-portals,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,14,tcp,111270,172.21.22.205,,4690,VAdmin-Building,true,Admin_Inbound
allow,dns,248,248,248,any,,172.17.1.253,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,115834,172.21.1.212,horry\jfoxworth,59362,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,372,372,372,any,,172.17.1.252,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,84987,172.21.1.211,horry\jfoxworth,61258,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,78150,172.21.31.129,,65071,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,91446,172.21.31.129,,65073,VPlant-Building,true,Plant Inbound
allow,http-proxy,3386,3386,3386,internet-portals,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,100948,172.24.16.201,,1489,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,3693,3693,3693,internet-portals,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,15,tcp,104852,172.21.22.205,,4691,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,1053,1053,1053,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,92387,172.24.16.203,,1515,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,msrpc,1188,1188,1188,any,,172.21.4.90,135,,VAdmin-ITConn,,19,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,85975,172.21.21.175,,4252,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,1081,1081,1081,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,92851,172.21.23.210,,3659,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,2416,2416,2416,entertainment-and-arts,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,10,tcp,250466,172.24.16.201,,1490,CoreEth1-2_Zone,true,CoreToFW_Policy
